date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,year,month,month_name,day,season,aqi_category
2022-12-08,51.0875,33.266666666666666,496.5416666666667,6.333333333333333,7.845833333333334,84.79166666666667,0.5704166666666667,11.458333333333334,1.3604166666666666,89.33333333333333,64.5,2022,12,December,Thursday,Harmattan / Dry,Moderate
2022-12-09,47.88333333333333,30.25,480.8333333333333,5.620833333333334,6.741666666666667,88.33333333333333,0.57875,15.916666666666666,1.2916666666666667,87.16666666666667,63.583333333333336,2022,12,December,Friday,Harmattan / Dry,Moderate
2022-12-10,48.375,31.183333333333334,445.1666666666667,5.775,7.654166666666666,94.66666666666669,0.5454166666666667,12.541666666666666,1.3104166666666666,96.625,66.58333333333333,2022,12,December,Saturday,Harmattan / Dry,Moderate
2022-12-11,42.833333333333336,27.366666666666664,439.5833333333333,5.3,7.074999999999999,98.66666666666669,0.5733333333333334,12.0,1.2916666666666667,86.0,62.04166666666666,2022,12,December,Sunday,Harmattan / Dry,Moderate
2022-12-12,39.66666666666666,25.6875,411.5833333333333,5.45,6.6375,95.33333333333331,0.5795833333333333,8.041666666666666,1.0270833333333331,84.54166666666667,62.625,2022,12,December,Monday,Harmattan / Dry,Moderate
2022-12-13,23.40416666666667,15.658333333333331,275.4166666666667,3.275,3.829166666666667,55.66666666666666,0.3129166666666667,2.833333333333333,1.7979166666666666,76.08333333333333,54.458333333333336,2022,12,December,Tuesday,Harmattan / Dry,Moderate
2022-12-14,1.0541666666666667,0.7416666666666667,59.208333333333336,0.0,0.7166666666666667,27.666666666666668,0.0420833333333333,0.0,2.1666666666666665,24.291666666666668,15.25,2022,12,December,Wednesday,Harmattan / Dry,Good
2022-12-15,1.0833333333333333,0.7541666666666668,62.833333333333336,0.0,0.2375,34.041666666666664,0.0404166666666666,0.0,2.208333333333333,15.458333333333334,13.666666666666666,2022,12,December,Thursday,Harmattan / Dry,Good
2022-12-16,48.6,31.90416666666667,452.6666666666667,6.108333333333333,7.55,81.25,0.5599999999999999,8.041666666666666,1.2895833333333333,54.29166666666666,41.41666666666666,2022,12,December,Friday,Harmattan / Dry,Moderate
2022-12-17,40.44583333333333,26.854166666666668,479.5416666666667,11.054166666666667,5.1875,75.70833333333333,0.5854166666666667,5.875,0.8979166666666667,86.33333333333333,63.375,2022,12,December,Saturday,Harmattan / Dry,Moderate
2022-12-18,43.3625,28.0125,518.2083333333334,11.616666666666667,5.4125000000000005,77.875,0.5220833333333333,10.583333333333334,1.6708333333333334,83.125,61.958333333333336,2022,12,December,Sunday,Harmattan / Dry,Moderate
2022-12-19,42.1375,26.725,502.5,10.691666666666668,4.820833333333334,76.75,0.41,12.5,1.7854166666666669,83.16666666666667,61.958333333333336,2022,12,December,Monday,Harmattan / Dry,Moderate
2022-12-20,42.52916666666667,27.0625,519.2916666666666,11.366666666666667,4.7,74.79166666666667,0.4604166666666667,10.958333333333334,1.5791666666666666,82.04166666666667,61.708333333333336,2022,12,December,Tuesday,Harmattan / Dry,Moderate
2022-12-21,45.55,29.241666666666664,515.8333333333334,9.4875,5.020833333333333,79.375,0.5591666666666667,10.583333333333334,1.5208333333333333,82.66666666666667,62.0,2022,12,December,Wednesday,Harmattan / Dry,Moderate
2022-12-22,51.94583333333333,33.40416666666667,539.5416666666666,9.5,6.933333333333334,86.95833333333333,0.68,12.458333333333334,1.4729166666666669,92.83333333333331,65.54166666666667,2022,12,December,Thursday,Harmattan / Dry,Moderate
2022-12-23,63.3375,40.0875,524.5833333333334,5.904166666666666,7.625,100.83333333333331,0.6529166666666667,22.875,1.6083333333333334,97.08333333333331,66.45833333333333,2022,12,December,Friday,Harmattan / Dry,Moderate
2022-12-24,95.5,61.66666666666666,645.9166666666666,5.691666666666666,8.049999999999999,108.41666666666669,0.6437499999999999,26.33333333333333,1.55,145.29166666666666,86.33333333333333,2022,12,December,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-25,86.27916666666665,55.7375,602.6666666666666,7.15,10.070833333333333,90.83333333333331,0.5908333333333333,25.041666666666668,1.7333333333333334,151.33333333333334,86.75,2022,12,December,Sunday,Harmattan / Dry,Unhealthy
2022-12-26,76.56666666666668,49.37083333333334,552.9166666666666,5.979166666666667,8.545833333333333,100.16666666666669,0.5608333333333333,22.666666666666668,1.63125,140.70833333333334,81.625,2022,12,December,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-27,70.35833333333333,46.04583333333333,579.2083333333334,6.120833333333334,7.587499999999999,100.375,0.5541666666666667,19.041666666666668,1.7020833333333334,126.5,76.95833333333333,2022,12,December,Tuesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-28,76.94166666666666,49.45,523.7083333333334,6.529166666666666,7.295833333333333,90.04166666666667,0.47375,26.20833333333333,1.7666666666666666,128.91666666666666,77.66666666666667,2022,12,December,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-29,80.10416666666667,51.39166666666667,514.4583333333334,6.1000000000000005,8.758333333333333,102.75,0.4908333333333333,28.45833333333333,1.7458333333333331,142.375,81.95833333333333,2022,12,December,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-30,82.28750000000001,53.94166666666666,648.1666666666666,8.887500000000001,5.9750000000000005,101.75,0.5308333333333334,25.45833333333333,1.7291666666666667,135.0,79.54166666666667,2022,12,December,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2022-12-31,110.63333333333333,73.07916666666667,946.375,17.895833333333332,6.608333333333333,116.20833333333331,0.7012499999999999,32.125,1.4583333333333333,154.25,91.08333333333331,2022,12,December,Saturday,Harmattan / Dry,Unhealthy
2023-01-01,125.94583333333333,85.5,1111.625,19.654166666666665,7.5625,107.625,0.6433333333333333,27.125,1.70625,166.125,108.95833333333331,2023,1,January,Sunday,Harmattan / Dry,Unhealthy
2023-01-02,93.91666666666669,63.6375,708.1666666666666,6.020833333333333,8.033333333333333,125.45833333333331,0.7929166666666667,21.291666666666668,1.4,156.95833333333334,94.91666666666669,2023,1,January,Monday,Harmattan / Dry,Unhealthy
2023-01-03,96.1625,63.15,661.6666666666666,5.716666666666666,8.220833333333333,117.0,0.765,32.25,1.4625,154.375,91.08333333333331,2023,1,January,Tuesday,Harmattan / Dry,Unhealthy
2023-01-04,108.6,71.66250000000001,751.5416666666666,6.15,11.033333333333331,126.08333333333331,0.7400000000000001,32.625,1.5583333333333331,157.25,95.25,2023,1,January,Wednesday,Harmattan / Dry,Unhealthy
2023-01-05,105.77916666666664,71.58749999999999,640.875,4.758333333333334,7.4875,121.70833333333331,1.1075000000000002,28.70833333333333,1.0958333333333334,156.70833333333334,94.54166666666669,2023,1,January,Thursday,Harmattan / Dry,Unhealthy
2023-01-06,88.79583333333333,59.12083333333334,486.2916666666667,8.183333333333334,4.704166666666667,95.41666666666669,1.1325,22.416666666666668,1.0854166666666667,155.125,92.29166666666669,2023,1,January,Friday,Harmattan / Dry,Unhealthy
2023-01-07,97.44583333333333,65.375,549.0833333333334,9.8375,5.3875,93.875,0.9966666666666668,27.625,1.3666666666666665,153.41666666666666,89.45833333333333,2023,1,January,Saturday,Harmattan / Dry,Unhealthy
2023-01-08,96.2375,65.09166666666667,536.2916666666666,8.679166666666667,4.658333333333333,93.0,1.0004166666666667,25.33333333333333,1.2229166666666669,155.54166666666666,92.875,2023,1,January,Sunday,Harmattan / Dry,Unhealthy
2023-01-09,75.81666666666666,50.6125,469.8333333333333,4.454166666666667,5.2125,93.375,0.7645833333333333,22.08333333333333,1.4375,151.45833333333334,88.0,2023,1,January,Monday,Harmattan / Dry,Unhealthy
2023-01-10,65.41666666666667,42.41666666666666,435.9166666666667,4.516666666666667,5.791666666666667,95.125,0.6833333333333332,21.291666666666668,1.5729166666666667,120.125,74.70833333333333,2023,1,January,Tuesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-11,65.325,43.73333333333333,428.125,4.595833333333333,5.875,90.04166666666667,0.7454166666666667,16.333333333333332,1.4479166666666667,123.83333333333331,76.125,2023,1,January,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-12,88.35416666666667,58.39166666666667,525.125,5.929166666666667,7.629166666666666,107.16666666666669,0.87,25.375,1.4166666666666667,128.66666666666666,77.58333333333333,2023,1,January,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-13,86.825,57.225,526.75,4.941666666666666,6.783333333333334,114.25,0.8183333333333334,20.875,1.4333333333333331,154.04166666666666,90.54166666666669,2023,1,January,Friday,Harmattan / Dry,Unhealthy
2023-01-14,65.36666666666666,43.29166666666666,452.5833333333333,4.808333333333334,6.441666666666666,98.5,0.7570833333333334,14.083333333333334,1.2041666666666666,132.41666666666666,78.83333333333333,2023,1,January,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-15,66.76666666666667,44.25,474.375,6.533333333333334,5.108333333333333,96.625,0.8683333333333333,13.791666666666666,1.2645833333333334,120.08333333333331,74.875,2023,1,January,Sunday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-16,62.97916666666666,41.7125,621.6666666666666,11.325,4.970833333333333,95.70833333333331,0.645,15.375,1.7854166666666669,117.95833333333331,74.125,2023,1,January,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-17,66.02083333333333,43.53333333333333,552.1666666666666,9.433333333333334,4.929166666666666,95.45833333333331,0.72125,14.916666666666666,1.5333333333333332,119.79166666666669,74.58333333333333,2023,1,January,Tuesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-18,57.833333333333336,38.516666666666666,546.625,8.991666666666667,5.291666666666667,95.58333333333331,0.7062499999999999,11.25,1.5666666666666669,116.70833333333331,73.58333333333333,2023,1,January,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-19,67.43333333333332,45.20416666666667,522.3333333333334,8.745833333333334,5.029166666666667,92.125,0.9041666666666668,13.416666666666666,1.2416666666666667,109.20833333333331,71.41666666666667,2023,1,January,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-20,62.2625,41.61666666666667,477.8333333333333,8.158333333333333,4.683333333333334,86.41666666666667,0.8329166666666666,10.916666666666666,1.2270833333333333,127.45833333333331,77.20833333333333,2023,1,January,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-21,45.9375,30.666666666666668,477.4583333333333,9.441666666666666,4.483333333333333,77.16666666666667,0.6629166666666667,6.375,1.15,101.25,68.625,2023,1,January,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-22,46.75416666666666,31.516666666666666,413.6666666666667,5.675,6.1000000000000005,78.5,0.6316666666666667,5.958333333333333,1.3958333333333333,87.41666666666667,63.66666666666666,2023,1,January,Sunday,Harmattan / Dry,Moderate
2023-01-23,43.15833333333333,28.9375,404.3333333333333,4.9750000000000005,6.025,77.83333333333333,0.4883333333333333,4.958333333333333,1.6770833333333333,91.33333333333331,65.125,2023,1,January,Monday,Harmattan / Dry,Moderate
2023-01-24,45.71666666666667,30.34583333333333,408.1666666666667,5.466666666666666,6.379166666666666,76.58333333333333,0.5620833333333334,5.458333333333333,1.6270833333333332,83.91666666666667,62.333333333333336,2023,1,January,Tuesday,Harmattan / Dry,Moderate
2023-01-25,46.07083333333333,30.40416666666667,374.625,3.975,3.904166666666667,72.45833333333333,0.63125,6.833333333333333,1.4333333333333331,91.41666666666669,65.16666666666667,2023,1,January,Wednesday,Harmattan / Dry,Moderate
2023-01-26,37.94166666666667,24.991666666666664,327.5416666666667,2.3000000000000003,2.033333333333333,67.83333333333333,0.6608333333333333,5.375,1.2895833333333333,82.875,61.875,2023,1,January,Thursday,Harmattan / Dry,Moderate
2023-01-27,36.09166666666667,23.70833333333333,323.2916666666667,2.066666666666667,2.504166666666667,70.29166666666667,0.5825,4.916666666666667,1.04375,76.45833333333333,57.75,2023,1,January,Friday,Harmattan / Dry,Moderate
2023-01-28,36.59166666666667,24.320833333333336,353.9583333333333,4.141666666666667,3.520833333333333,65.25,0.66,3.583333333333333,0.8770833333333333,71.95833333333333,49.29166666666666,2023,1,January,Saturday,Harmattan / Dry,Moderate
2023-01-29,52.05,35.49166666666667,478.0,6.666666666666667,6.179166666666667,70.58333333333333,0.655,4.291666666666667,0.9854166666666666,90.54166666666669,64.75,2023,1,January,Sunday,Harmattan / Dry,Moderate
2023-01-30,54.825,37.74166666666667,528.4583333333334,5.495833333333334,4.9,72.20833333333333,0.7654166666666667,3.875,0.99375,110.08333333333331,71.625,2023,1,January,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-01-31,36.266666666666666,24.2,361.375,3.720833333333333,3.983333333333333,75.54166666666667,0.5566666666666666,3.1666666666666665,1.4520833333333334,85.33333333333333,62.083333333333336,2023,1,January,Tuesday,Harmattan / Dry,Moderate
2023-02-01,40.55833333333333,26.633333333333336,335.7083333333333,4.204166666666667,4.420833333333333,62.375,0.5,4.666666666666667,1.5750000000000002,78.33333333333333,59.29166666666666,2023,2,February,Wednesday,Harmattan / Dry,Moderate
2023-02-02,50.67916666666667,33.90416666666667,407.0833333333333,4.883333333333334,5.379166666666666,66.16666666666667,0.5925,3.875,1.6229166666666668,87.54166666666667,63.625,2023,2,February,Thursday,Harmattan / Dry,Moderate
2023-02-03,60.225,40.2875,458.6666666666667,6.883333333333333,8.775,72.95833333333333,0.7145833333333332,7.625,1.6958333333333335,105.45833333333331,70.08333333333333,2023,2,February,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-04,48.9,32.333333333333336,433.375,6.375,6.9875,65.25,0.87,8.083333333333334,1.0583333333333331,103.45833333333331,69.45833333333333,2023,2,February,Saturday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-05,46.1375,29.866666666666664,388.9166666666667,4.866666666666666,6.204166666666667,74.91666666666667,0.7316666666666666,11.625,1.48125,88.04166666666667,63.875,2023,2,February,Sunday,Harmattan / Dry,Moderate
2023-02-06,36.3125,23.27083333333333,347.5,4.891666666666667,5.591666666666666,64.66666666666667,0.62875,6.625,0.65,83.25,61.41666666666666,2023,2,February,Monday,Harmattan / Dry,Moderate
2023-02-07,42.895833333333336,27.65833333333333,389.875,5.916666666666667,5.8625,63.083333333333336,0.6070833333333333,7.291666666666667,1.3020833333333333,79.375,59.125,2023,2,February,Tuesday,Harmattan / Dry,Moderate
2023-02-08,40.954166666666666,26.554166666666664,361.875,5.95,6.4625,56.5,0.6366666666666666,6.916666666666667,1.4791666666666667,80.41666666666667,61.04166666666666,2023,2,February,Wednesday,Harmattan / Dry,Moderate
2023-02-09,43.145833333333336,28.40416666666667,387.0416666666667,5.891666666666667,6.454166666666667,57.875,0.655,7.5,1.5645833333333332,85.70833333333333,63.0,2023,2,February,Thursday,Harmattan / Dry,Moderate
2023-02-10,43.68333333333334,28.025,382.375,5.3625,6.529166666666666,67.95833333333333,0.6716666666666667,10.875,1.6625,82.54166666666667,61.79166666666666,2023,2,February,Friday,Harmattan / Dry,Moderate
2023-02-11,45.99166666666667,28.77916666666667,360.875,4.9125000000000005,6.008333333333333,68.45833333333333,0.5779166666666666,15.458333333333334,1.7625,83.95833333333333,62.125,2023,2,February,Saturday,Harmattan / Dry,Moderate
2023-02-12,58.47916666666666,36.525,369.125,5.233333333333333,6.4125000000000005,74.29166666666667,0.6358333333333334,20.625,1.84375,93.41666666666669,65.91666666666667,2023,2,February,Sunday,Harmattan / Dry,Moderate
2023-02-13,66.56666666666666,40.3125,376.25,5.004166666666666,6.2250000000000005,75.95833333333333,0.8566666666666666,31.416666666666668,1.6458333333333333,107.58333333333331,70.79166666666667,2023,2,February,Monday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-14,72.05416666666666,43.55,409.625,5.420833333333333,6.195833333333333,79.33333333333333,0.83,35.291666666666664,1.6729166666666666,113.70833333333331,72.75,2023,2,February,Tuesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-15,78.675,46.82916666666667,419.4166666666667,4.795833333333333,6.079166666666667,89.33333333333333,0.7883333333333334,44.5,1.7208333333333332,121.875,75.41666666666667,2023,2,February,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-16,81.88333333333334,49.02916666666667,412.0,4.895833333333333,5.925,84.45833333333333,0.8779166666666667,43.208333333333336,1.71875,133.0,79.04166666666667,2023,2,February,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-17,111.99583333333334,70.53333333333333,474.5,5.704166666666667,6.6375,93.08333333333331,1.0,54.41666666666666,1.5125000000000002,148.04166666666666,86.125,2023,2,February,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-18,146.87916666666666,93.79583333333332,576.875,7.433333333333334,9.979166666666666,101.95833333333331,1.0641666666666667,65.25,1.5958333333333332,166.58333333333334,109.5,2023,2,February,Saturday,Harmattan / Dry,Unhealthy
2023-02-19,123.84166666666664,80.39166666666667,485.5,5.745833333333334,7.458333333333333,94.54166666666669,1.27125,54.458333333333336,1.40625,163.83333333333334,105.45833333333331,2023,2,February,Sunday,Harmattan / Dry,Unhealthy
2023-02-20,131.52916666666667,88.7,510.0833333333333,5.408333333333334,6.916666666666667,87.75,1.40625,45.625,1.3708333333333331,166.83333333333334,109.91666666666669,2023,2,February,Monday,Harmattan / Dry,Unhealthy
2023-02-21,110.8375,74.15833333333333,470.0416666666667,4.1125,5.458333333333333,89.33333333333333,1.4079166666666667,36.91666666666666,1.2666666666666668,164.875,107.04166666666669,2023,2,February,Tuesday,Harmattan / Dry,Unhealthy
2023-02-22,62.36666666666667,40.458333333333336,398.125,4.004166666666666,5.170833333333333,83.08333333333333,1.42,19.75,1.1958333333333333,138.70833333333334,83.66666666666667,2023,2,February,Wednesday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-23,83.02083333333333,55.67916666666667,452.9166666666667,5.65,7.0375000000000005,85.04166666666667,1.6908333333333332,19.83333333333333,0.7791666666666667,125.66666666666669,76.58333333333333,2023,2,February,Thursday,Harmattan / Dry,Unhealthy for Sensitive Groups
2023-02-24,76.83749999999999,52.11666666666667,414.5416666666667,5.345833333333334,6.245833333333334,76.0,1.3875,17.958333333333332,0.8916666666666666,149.29166666666666,84.625,2023,2,February,Friday,Harmattan / Dry,Unhealthy for Sensitive Groups
